schoolID,studentID,Gender,GRADE,ISCEDP,IMMIG,LANGN,REPEAT,FAMSUP,TEACHSUP,SCHSUST,PROBSELF,HISCED,HOMEPOS,ESCS,PV1MATH,municipality_size,disadvantaged_students,external_evaluation,math_grouping,SCHLTYPE,SCHSIZE,PROATCE,STRATIO,SMRATIO,PROPSUPP,SCHAUTO,INSTLEAD,RATCMP1,STAFFSHORT,EDUSHORT,STUBEHA,TEACHBEHA,CLSIZE,SCSUPRTED,PROBSCRI,DIGPREP
38000030.0,38014239.0,Female,0.0,3,Second-Generation student,Other,Never repeated,0.3737,-1.7015,-2.6026,-0.386,3.0,-0.7578,-0.757,546.309,A town (15 000 to about 100 000 people),10.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,121.0,0.8273,1.741,12.7368,0.2083,-0.5843,-0.5373,1.2397,0.43,0.4292,0.2991,1.3992,3.0,2.0,0.1831,-0.6727
38000030.0,38014458.0,Female,0.0,3,Native student,Italian,Never repeated,-0.1679,1.5558,0.6455,0.4084,5.0,-0.9111,-1.2638,486.575,A town (15 000 to about 100 000 people),10.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,121.0,0.8273,1.741,12.7368,0.2083,-0.5843,-0.5373,1.2397,0.43,0.4292,0.2991,1.3992,3.0,2.0,0.1831,-0.6727
38000030.0,38015106.0,Female,0.0,3,Native student,Italian,Never repeated,-0.5189,-0.1002,-0.2001,0.8911,8.0,-1.2471,0.0611,438.491,A town (15 000 to about 100 000 people),10.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,121.0,0.8273,1.741,12.7368,0.2083,-0.5843,-0.5373,1.2397,0.43,0.4292,0.2991,1.3992,3.0,2.0,0.1831,-0.6727
38000050.0,38000328.0,Male,0.0,2,Native student,Italian,Never repeated,-0.676,0.1475,-0.8545,0.2009,9.0,-0.7988,-0.7048,355.008,A small town (3 000 to about 15 000 people),13.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,524.0,0.8721,6.093,74.8571,0.1111,-0.5647,-0.5283,0.9804,0.2701,-1.4212,0.604,-1.2401,3.0,3.0,0.3786,-0.054
38000050.0,38001941.0,Male,0.0,2,Native student,Italian,Never repeated,0.5167,1.5558,0.242,-0.4193,9.0,-0.8286,-0.7379,469.328,A small town (3 000 to about 15 000 people),13.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,524.0,0.8721,6.093,74.8571,0.1111,-0.5647,-0.5283,0.9804,0.2701,-1.4212,0.604,-1.2401,3.0,3.0,0.3786,-0.054
38000050.0,38005175.0,Female,0.0,2,Native student,Italian,Never repeated,0.3407,0.1475,0.5379,0.2386,7.0,-0.5244,-0.6451,329.949,A small town (3 000 to about 15 000 people),13.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,524.0,0.8721,6.093,74.8571,0.1111,-0.5647,-0.5283,0.9804,0.2701,-1.4212,0.604,-1.2401,3.0,3.0,0.3786,-0.054
38000050.0,38005429.0,Female,0.0,2,Second-Generation student,Other,Never repeated,-0.549,-2.1346,-0.9011,-0.0182,7.0,-0.8058,-0.7219,400.452,A small town (3 000 to about 15 000 people),13.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,524.0,0.8721,6.093,74.8571,0.1111,-0.5647,-0.5283,0.9804,0.2701,-1.4212,0.604,-1.2401,3.0,3.0,0.3786,-0.054
38000050.0,38009050.0,Male,0.0,2,Native student,Italian,Never repeated,1.6077,-1.0693,-1.5527,0.1886,9.0,-1.0551,-0.665,425.901,A small town (3 000 to about 15 000 people),13.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,524.0,0.8721,6.093,74.8571,0.1111,-0.5647,-0.5283,0.9804,0.2701,-1.4212,0.604,-1.2401,3.0,3.0,0.3786,-0.054
38000050.0,38011076.0,Female,0.0,2,Native student,Italian,Never repeated,-0.1863,-0.3322,0.4282,-1.1706,9.0,0.1271,0.4033,477.369,A small town (3 000 to about 15 000 people),13.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,524.0,0.8721,6.093,74.8571,0.1111,-0.5647,-0.5283,0.9804,0.2701,-1.4212,0.604,-1.2401,3.0,3.0,0.3786,-0.054
38000050.0,38011080.0,Male,0.0,2,Native student,Italian,,-0.331,-0.8059,,,9.0,-0.8243,-0.5672,229.261,A small town (3 000 to about 15 000 people),13.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,524.0,0.8721,6.093,74.8571,0.1111,-0.5647,-0.5283,0.9804,0.2701,-1.4212,0.604,-1.2401,3.0,3.0,0.3786,-0.054
38000050.0,38011758.0,Female,1.0,2,Native student,Italian,Never repeated,-0.2466,-0.5635,0.4289,0.2276,8.0,0.1584,-0.0779,417.544,A small town (3 000 to about 15 000 people),13.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,524.0,0.8721,6.093,74.8571,0.1111,-0.5647,-0.5283,0.9804,0.2701,-1.4212,0.604,-1.2401,3.0,3.0,0.3786,-0.054
38000050.0,38013579.0,Female,0.0,2,Native student,Other,Never repeated,1.6077,-0.1002,0.4237,-0.6974,7.0,-1.3971,-1.0807,509.092,A small town (3 000 to about 15 000 people),13.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,524.0,0.8721,6.093,74.8571,0.1111,-0.5647,-0.5283,0.9804,0.2701,-1.4212,0.604,-1.2401,3.0,3.0,0.3786,-0.054
38000050.0,38013743.0,Female,0.0,2,Native student,Italian,Never repeated,0.0314,1.5558,0.0735,-0.8948,5.0,-0.996,-1.2997,330.957,A small town (3 000 to about 15 000 people),13.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,524.0,0.8721,6.093,74.8571,0.1111,-0.5647,-0.5283,0.9804,0.2701,-1.4212,0.604,-1.2401,3.0,3.0,0.3786,-0.054
38000050.0,38014736.0,Male,0.0,2,Native student,Italian,Never repeated,-0.2705,0.4357,-1.7878,-1.8951,5.0,-1.6263,-1.7972,394.665,A small town (3 000 to about 15 000 people),13.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,524.0,0.8721,6.093,74.8571,0.1111,-0.5647,-0.5283,0.9804,0.2701,-1.4212,0.604,-1.2401,3.0,3.0,0.3786,-0.054
38000050.0,38014856.0,Male,-1.0,2,Native student,Italian,Repeated at lease once,0.8942,-0.5635,-0.9543,-2.1634,7.0,-1.4028,-0.8588,375.071,A small town (3 000 to about 15 000 people),13.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,524.0,0.8721,6.093,74.8571,0.1111,-0.5647,-0.5283,0.9804,0.2701,-1.4212,0.604,-1.2401,3.0,3.0,0.3786,-0.054
38000147.0,38000329.0,Male,0.0,2,Native student,Other,Never repeated,,,,,4.0,-0.561,-1.1325,349.595,"A village, hamlet or rural area (fewer than 3 000 people)",0.0,"Yes, based on school initiative",3.0,Private Government-dependent,100.0,0.0,7.4074,100.0,0.0,-0.0659,-1.4162,3.3333,0.8371,0.1,0.8507,-0.9033,2.0,2.0,0.0218,-0.2896
38000147.0,38002467.0,Male,-1.0,2,Native student,Italian,Repeated at lease once,-0.7032,-0.1002,-1.12,0.7703,8.0,-0.0885,-0.2822,502.643,"A village, hamlet or rural area (fewer than 3 000 people)",0.0,"Yes, based on school initiative",3.0,Private Government-dependent,100.0,0.0,7.4074,100.0,0.0,-0.0659,-1.4162,3.3333,0.8371,0.1,0.8507,-0.9033,2.0,2.0,0.0218,-0.2896
38000147.0,38003005.0,Female,0.0,2,Native student,Other,Never repeated,-0.1374,-0.1002,-2.5923,-1.761,6.0,0.7238,-0.2503,316.897,"A village, hamlet or rural area (fewer than 3 000 people)",0.0,"Yes, based on school initiative",3.0,Private Government-dependent,100.0,0.0,7.4074,100.0,0.0,-0.0659,-1.4162,3.3333,0.8371,0.1,0.8507,-0.9033,2.0,2.0,0.0218,-0.2896
38000147.0,38003372.0,Male,0.0,2,First-Generation student,Other,Never repeated,-2.9351,-0.1002,-2.5331,-1.837,10.0,-0.3986,-0.2094,427.481,"A village, hamlet or rural area (fewer than 3 000 people)",0.0,"Yes, based on school initiative",3.0,Private Government-dependent,100.0,0.0,7.4074,100.0,0.0,-0.0659,-1.4162,3.3333,0.8371,0.1,0.8507,-0.9033,2.0,2.0,0.0218,-0.2896
38000147.0,38003706.0,Male,0.0,2,Native student,Other,Never repeated,-1.1954,-1.0693,1.5682,0.4984,4.0,-0.8447,-1.2039,488.602,"A village, hamlet or rural area (fewer than 3 000 people)",0.0,"Yes, based on school initiative",3.0,Private Government-dependent,100.0,0.0,7.4074,100.0,0.0,-0.0659,-1.4162,3.3333,0.8371,0.1,0.8507,-0.9033,2.0,2.0,0.0218,-0.2896
38000147.0,38003909.0,Female,0.0,2,Native student,Italian,Never repeated,1.0231,0.8211,,,5.0,-0.9961,-0.6395,523.156,"A village, hamlet or rural area (fewer than 3 000 people)",0.0,"Yes, based on school initiative",3.0,Private Government-dependent,100.0,0.0,7.4074,100.0,0.0,-0.0659,-1.4162,3.3333,0.8371,0.1,0.8507,-0.9033,2.0,2.0,0.0218,-0.2896
38000147.0,38004830.0,Male,0.0,2,Native student,Italian,Never repeated,-0.3298,-1.0693,-0.7424,0.4984,7.0,0.839,0.1304,430.885,"A village, hamlet or rural area (fewer than 3 000 people)",0.0,"Yes, based on school initiative",3.0,Private Government-dependent,100.0,0.0,7.4074,100.0,0.0,-0.0659,-1.4162,3.3333,0.8371,0.1,0.8507,-0.9033,2.0,2.0,0.0218,-0.2896
38000147.0,38007797.0,Female,0.0,2,Native student,Italian,Never repeated,-0.6189,-0.1002,1.9517,-0.3444,5.0,-1.4373,-0.764,504.719,"A village, hamlet or rural area (fewer than 3 000 people)",0.0,"Yes, based on school initiative",3.0,Private Government-dependent,100.0,0.0,7.4074,100.0,0.0,-0.0659,-1.4162,3.3333,0.8371,0.1,0.8507,-0.9033,2.0,2.0,0.0218,-0.2896
38000147.0,38009703.0,Male,0.0,2,First-Generation student,Other,Never repeated,,,,,4.0,-1.0728,-0.8201,340.155,"A village, hamlet or rural area (fewer than 3 000 people)",0.0,"Yes, based on school initiative",3.0,Private Government-dependent,100.0,0.0,7.4074,100.0,0.0,-0.0659,-1.4162,3.3333,0.8371,0.1,0.8507,-0.9033,2.0,2.0,0.0218,-0.2896
38000147.0,38012530.0,Female,0.0,2,Native student,Italian,Never repeated,1.6083,1.5558,-2.4919,-1.9886,5.0,-1.1422,-0.8113,314.088,"A village, hamlet or rural area (fewer than 3 000 people)",0.0,"Yes, based on school initiative",3.0,Private Government-dependent,100.0,0.0,7.4074,100.0,0.0,-0.0659,-1.4162,3.3333,0.8371,0.1,0.8507,-0.9033,2.0,2.0,0.0218,-0.2896
38000147.0,38013352.0,Female,0.0,2,Native student,Other,Never repeated,-0.5636,-0.3322,-0.7838,0.473,9.0,0.0065,0.113,312.621,"A village, hamlet or rural area (fewer than 3 000 people)",0.0,"Yes, based on school initiative",3.0,Private Government-dependent,100.0,0.0,7.4074,100.0,0.0,-0.0659,-1.4162,3.3333,0.8371,0.1,0.8507,-0.9033,2.0,2.0,0.0218,-0.2896
38000147.0,38013570.0,Male,0.0,2,Native student,Italian,Never repeated,0.5325,-1.7015,-0.2425,1.7889,8.0,0.5802,0.0409,537.356,"A village, hamlet or rural area (fewer than 3 000 people)",0.0,"Yes, based on school initiative",3.0,Private Government-dependent,100.0,0.0,7.4074,100.0,0.0,-0.0659,-1.4162,3.3333,0.8371,0.1,0.8507,-0.9033,2.0,2.0,0.0218,-0.2896
38000336.0,38000330.0,Female,0.0,3,Native student,Other,Never repeated,0.0851,-1.0693,-0.3273,-0.9823,10.0,1.157,1.0117,494.973,A town (15 000 to about 100 000 people),1.0,"Yes, this is mandatory, e.g. based on district or ministry policies",1.0,Private Government-dependent,100.0,0.7826,8.6957,100.0,0.0,0.2569,-1.3919,1.0,0.6736,-1.4212,-0.0768,1.2182,3.0,3.0,-0.5687,-0.4951
38000336.0,38002002.0,Male,0.0,3,Native student,Other,Never repeated,-0.0086,-1.0693,0.0533,0.5026,8.0,-0.0466,0.6679,547.759,A town (15 000 to about 100 000 people),1.0,"Yes, this is mandatory, e.g. based on district or ministry policies",1.0,Private Government-dependent,100.0,0.7826,8.6957,100.0,0.0,0.2569,-1.3919,1.0,0.6736,-1.4212,-0.0768,1.2182,3.0,3.0,-0.5687,-0.4951
38000336.0,38002506.0,Female,0.0,3,Native student,Other,Never repeated,0.1143,-2.1346,0.2429,-0.1375,7.0,1.2802,0.9577,489.225,A town (15 000 to about 100 000 people),1.0,"Yes, this is mandatory, e.g. based on district or ministry policies",1.0,Private Government-dependent,100.0,0.7826,8.6957,100.0,0.0,0.2569,-1.3919,1.0,0.6736,-1.4212,-0.0768,1.2182,3.0,3.0,-0.5687,-0.4951
38000336.0,38002745.0,Female,0.0,3,Native student,Italian,Never repeated,0.2977,-2.1346,0.8062,0.4968,5.0,1.1397,-0.0742,540.597,A town (15 000 to about 100 000 people),1.0,"Yes, this is mandatory, e.g. based on district or ministry policies",1.0,Private Government-dependent,100.0,0.7826,8.6957,100.0,0.0,0.2569,-1.3919,1.0,0.6736,-1.4212,-0.0768,1.2182,3.0,3.0,-0.5687,-0.4951
38000336.0,38004585.0,Female,0.0,3,Native student,Other,Never repeated,0.1777,-1.0693,-0.3423,-0.733,9.0,0.918,0.1839,531.493,A town (15 000 to about 100 000 people),1.0,"Yes, this is mandatory, e.g. based on district or ministry policies",1.0,Private Government-dependent,100.0,0.7826,8.6957,100.0,0.0,0.2569,-1.3919,1.0,0.6736,-1.4212,-0.0768,1.2182,3.0,3.0,-0.5687,-0.4951
38000336.0,38004937.0,Male,0.0,3,Native student,Italian,Never repeated,-0.2302,-0.1002,0.0133,0.2359,8.0,0.2732,0.2259,581.889,A town (15 000 to about 100 000 people),1.0,"Yes, this is mandatory, e.g. based on district or ministry policies",1.0,Private Government-dependent,100.0,0.7826,8.6957,100.0,0.0,0.2569,-1.3919,1.0,0.6736,-1.4212,-0.0768,1.2182,3.0,3.0,-0.5687,-0.4951
38000336.0,38004998.0,Female,0.0,3,Native student,Other,Never repeated,-0.6804,-2.9095,0.1137,-0.1087,5.0,-0.0439,-0.5549,607.829,A town (15 000 to about 100 000 people),1.0,"Yes, this is mandatory, e.g. based on district or ministry policies",1.0,Private Government-dependent,100.0,0.7826,8.6957,100.0,0.0,0.2569,-1.3919,1.0,0.6736,-1.4212,-0.0768,1.2182,3.0,3.0,-0.5687,-0.4951
38000336.0,38006664.0,Male,0.0,3,Native student,Other,Never repeated,-0.7136,-1.3627,0.3241,-1.2695,7.0,1.3845,0.9252,659.552,A town (15 000 to about 100 000 people),1.0,"Yes, this is mandatory, e.g. based on district or ministry policies",1.0,Private Government-dependent,100.0,0.7826,8.6957,100.0,0.0,0.2569,-1.3919,1.0,0.6736,-1.4212,-0.0768,1.2182,3.0,3.0,-0.5687,-0.4951
38000336.0,38007251.0,Female,1.0,3,Native student,Italian,Never repeated,1.1411,-0.1002,0.2769,-0.6512,5.0,-0.3228,-0.9381,629.42,A town (15 000 to about 100 000 people),1.0,"Yes, this is mandatory, e.g. based on district or ministry policies",1.0,Private Government-dependent,100.0,0.7826,8.6957,100.0,0.0,0.2569,-1.3919,1.0,0.6736,-1.4212,-0.0768,1.2182,3.0,3.0,-0.5687,-0.4951
38000336.0,38007655.0,Male,0.0,3,Native student,Other,Never repeated,-0.0687,0.8211,-0.1169,-1.761,10.0,1.145,1.2827,550.129,A town (15 000 to about 100 000 people),1.0,"Yes, this is mandatory, e.g. based on district or ministry policies",1.0,Private Government-dependent,100.0,0.7826,8.6957,100.0,0.0,0.2569,-1.3919,1.0,0.6736,-1.4212,-0.0768,1.2182,3.0,3.0,-0.5687,-0.4951
38000336.0,38007939.0,Female,0.0,3,Native student,Other,Never repeated,-0.0617,-0.1002,0.5683,-0.6122,5.0,0.6767,-0.2342,545.878,A town (15 000 to about 100 000 people),1.0,"Yes, this is mandatory, e.g. based on district or ministry policies",1.0,Private Government-dependent,100.0,0.7826,8.6957,100.0,0.0,0.2569,-1.3919,1.0,0.6736,-1.4212,-0.0768,1.2182,3.0,3.0,-0.5687,-0.4951
38000336.0,38008185.0,Female,0.0,3,Native student,Italian,Never repeated,-0.0952,-0.5635,-0.071,0.3368,10.0,1.1571,1.3382,492.622,A town (15 000 to about 100 000 people),1.0,"Yes, this is mandatory, e.g. based on district or ministry policies",1.0,Private Government-dependent,100.0,0.7826,8.6957,100.0,0.0,0.2569,-1.3919,1.0,0.6736,-1.4212,-0.0768,1.2182,3.0,3.0,-0.5687,-0.4951
38000336.0,38009443.0,Female,0.0,3,Native student,Other,Never repeated,-0.0301,-2.1346,0.1083,0.6425,5.0,0.5181,-0.6584,602.156,A town (15 000 to about 100 000 people),1.0,"Yes, this is mandatory, e.g. based on district or ministry policies",1.0,Private Government-dependent,100.0,0.7826,8.6957,100.0,0.0,0.2569,-1.3919,1.0,0.6736,-1.4212,-0.0768,1.2182,3.0,3.0,-0.5687,-0.4951
38000336.0,38009475.0,Male,0.0,3,Native student,Other,Never repeated,0.3228,-2.9095,-0.3444,0.4124,9.0,1.0936,1.1816,644.205,A town (15 000 to about 100 000 people),1.0,"Yes, this is mandatory, e.g. based on district or ministry policies",1.0,Private Government-dependent,100.0,0.7826,8.6957,100.0,0.0,0.2569,-1.3919,1.0,0.6736,-1.4212,-0.0768,1.2182,3.0,3.0,-0.5687,-0.4951
38000336.0,38009652.0,Male,1.0,3,Native student,Italian,Never repeated,-0.5754,-0.8059,2.3145,0.4784,10.0,1.8729,1.6172,603.209,A town (15 000 to about 100 000 people),1.0,"Yes, this is mandatory, e.g. based on district or ministry policies",1.0,Private Government-dependent,100.0,0.7826,8.6957,100.0,0.0,0.2569,-1.3919,1.0,0.6736,-1.4212,-0.0768,1.2182,3.0,3.0,-0.5687,-0.4951
38000336.0,38010927.0,Female,0.0,3,Native student,Other,Never repeated,0.6731,-2.9095,0.2638,-0.1805,5.0,1.0421,-0.122,563.726,A town (15 000 to about 100 000 people),1.0,"Yes, this is mandatory, e.g. based on district or ministry policies",1.0,Private Government-dependent,100.0,0.7826,8.6957,100.0,0.0,0.2569,-1.3919,1.0,0.6736,-1.4212,-0.0768,1.2182,3.0,3.0,-0.5687,-0.4951
38000336.0,38012648.0,Female,0.0,3,Native student,Other,Never repeated,-0.1204,-1.0693,,,10.0,0.5688,0.4941,562.492,A town (15 000 to about 100 000 people),1.0,"Yes, this is mandatory, e.g. based on district or ministry policies",1.0,Private Government-dependent,100.0,0.7826,8.6957,100.0,0.0,0.2569,-1.3919,1.0,0.6736,-1.4212,-0.0768,1.2182,3.0,3.0,-0.5687,-0.4951
38000336.0,38012705.0,Female,0.0,3,Native student,Italian,Never repeated,-0.1379,-1.0693,0.0823,-0.3396,10.0,1.4414,1.4494,625.923,A town (15 000 to about 100 000 people),1.0,"Yes, this is mandatory, e.g. based on district or ministry policies",1.0,Private Government-dependent,100.0,0.7826,8.6957,100.0,0.0,0.2569,-1.3919,1.0,0.6736,-1.4212,-0.0768,1.2182,3.0,3.0,-0.5687,-0.4951
38000336.0,38013696.0,Male,-1.0,3,Native student,Other,Never repeated,-0.7481,-1.3627,-0.5475,0.4186,4.0,0.5416,-0.3275,667.074,A town (15 000 to about 100 000 people),1.0,"Yes, this is mandatory, e.g. based on district or ministry policies",1.0,Private Government-dependent,100.0,0.7826,8.6957,100.0,0.0,0.2569,-1.3919,1.0,0.6736,-1.4212,-0.0768,1.2182,3.0,3.0,-0.5687,-0.4951
38000189.0,38000334.0,Female,0.0,3,Native student,Italian,Never repeated,1.6381,-0.1002,1.3147,-0.1382,3.0,-0.8981,-1.952,368.256,A town (15 000 to about 100 000 people),0.0,No,1.0,Public,1161.0,1.0,7.279,74.9032,0.2667,-0.509,-0.3315,0.2682,1.0744,1.2048,-0.2425,0.8378,3.0,2.0,0.3285,-0.2896
38000189.0,38000561.0,Female,0.0,3,Native student,Italian,,-0.6302,-1.7015,0.6051,0.4549,3.0,-0.6703,-1.5953,326.381,A town (15 000 to about 100 000 people),0.0,No,1.0,Public,1161.0,1.0,7.279,74.9032,0.2667,-0.509,-0.3315,0.2682,1.0744,1.2048,-0.2425,0.8378,3.0,2.0,0.3285,-0.2896
38000189.0,38001171.0,Female,1.0,3,Native student,Italian,Never repeated,-2.5787,-0.3322,-2.508,0.5508,9.0,-0.025,0.8376,400.705,A town (15 000 to about 100 000 people),0.0,No,1.0,Public,1161.0,1.0,7.279,74.9032,0.2667,-0.509,-0.3315,0.2682,1.0744,1.2048,-0.2425,0.8378,3.0,2.0,0.3285,-0.2896
38000189.0,38001653.0,Male,0.0,3,Native student,Italian,Never repeated,0.0523,1.5558,1.7703,-0.2804,9.0,-0.2673,-0.2901,428.282,A town (15 000 to about 100 000 people),0.0,No,1.0,Public,1161.0,1.0,7.279,74.9032,0.2667,-0.509,-0.3315,0.2682,1.0744,1.2048,-0.2425,0.8378,3.0,2.0,0.3285,-0.2896
38000189.0,38001954.0,Male,0.0,3,Native student,Italian,Repeated at lease once,-1.0259,0.1475,-1.4244,0.6983,3.0,-0.9755,-1.5686,374.646,A town (15 000 to about 100 000 people),0.0,No,1.0,Public,1161.0,1.0,7.279,74.9032,0.2667,-0.509,-0.3315,0.2682,1.0744,1.2048,-0.2425,0.8378,3.0,2.0,0.3285,-0.2896
38000189.0,38002170.0,Female,0.0,3,Native student,Other,Never repeated,0.83,-1.3627,-0.2281,0.4604,2.0,-0.4042,-2.0817,359.85,A town (15 000 to about 100 000 people),0.0,No,1.0,Public,1161.0,1.0,7.279,74.9032,0.2667,-0.509,-0.3315,0.2682,1.0744,1.2048,-0.2425,0.8378,3.0,2.0,0.3285,-0.2896
38000189.0,38002233.0,Female,0.0,3,Native student,Italian,Never repeated,-1.8193,-0.5635,0.1209,1.1563,3.0,-0.7566,-1.892,432.66,A town (15 000 to about 100 000 people),0.0,No,1.0,Public,1161.0,1.0,7.279,74.9032,0.2667,-0.509,-0.3315,0.2682,1.0744,1.2048,-0.2425,0.8378,3.0,2.0,0.3285,-0.2896
38000189.0,38003058.0,Male,0.0,3,Native student,Italian,Never repeated,1.8244,,,,9.0,0.4775,0.3982,392.948,A town (15 000 to about 100 000 people),0.0,No,1.0,Public,1161.0,1.0,7.279,74.9032,0.2667,-0.509,-0.3315,0.2682,1.0744,1.2048,-0.2425,0.8378,3.0,2.0,0.3285,-0.2896
38000189.0,38003155.0,Male,0.0,3,Native student,Italian,Never repeated,0.37,0.8211,0.012,0.5366,7.0,-0.7349,-0.6848,383.419,A town (15 000 to about 100 000 people),0.0,No,1.0,Public,1161.0,1.0,7.279,74.9032,0.2667,-0.509,-0.3315,0.2682,1.0744,1.2048,-0.2425,0.8378,3.0,2.0,0.3285,-0.2896
38000189.0,38004207.0,Male,0.0,3,Native student,Italian,Never repeated,1.6733,0.4357,-0.0674,0.234,9.0,-0.115,-0.0893,500.664,A town (15 000 to about 100 000 people),0.0,No,1.0,Public,1161.0,1.0,7.279,74.9032,0.2667,-0.509,-0.3315,0.2682,1.0744,1.2048,-0.2425,0.8378,3.0,2.0,0.3285,-0.2896
38000189.0,38004271.0,Female,0.0,3,Native student,Italian,Repeated at lease once,-0.0291,1.5558,2.7226,-0.8049,9.0,0.4145,1.1474,302.613,A town (15 000 to about 100 000 people),0.0,No,1.0,Public,1161.0,1.0,7.279,74.9032,0.2667,-0.509,-0.3315,0.2682,1.0744,1.2048,-0.2425,0.8378,3.0,2.0,0.3285,-0.2896
38000189.0,38004890.0,Male,0.0,3,Native student,Italian,Never repeated,0.5779,0.4357,-0.7265,-0.01,7.0,0.8811,0.8587,500.035,A town (15 000 to about 100 000 people),0.0,No,1.0,Public,1161.0,1.0,7.279,74.9032,0.2667,-0.509,-0.3315,0.2682,1.0744,1.2048,-0.2425,0.8378,3.0,2.0,0.3285,-0.2896
38000189.0,38006994.0,Male,0.0,3,Native student,Other,Never repeated,0.2104,-1.7015,-0.1369,0.195,9.0,0.9391,1.2459,480.581,A town (15 000 to about 100 000 people),0.0,No,1.0,Public,1161.0,1.0,7.279,74.9032,0.2667,-0.509,-0.3315,0.2682,1.0744,1.2048,-0.2425,0.8378,3.0,2.0,0.3285,-0.2896
38000189.0,38007365.0,Female,0.0,3,Native student,Italian,Never repeated,1.8422,1.5558,1.5297,-0.4909,5.0,-0.8601,-1.1623,378.805,A town (15 000 to about 100 000 people),0.0,No,1.0,Public,1161.0,1.0,7.279,74.9032,0.2667,-0.509,-0.3315,0.2682,1.0744,1.2048,-0.2425,0.8378,3.0,2.0,0.3285,-0.2896
38000189.0,38007498.0,Male,0.0,3,Native student,Italian,Never repeated,-0.9572,0.8211,-0.4519,-0.0535,5.0,-2.6682,-1.5538,337.816,A town (15 000 to about 100 000 people),0.0,No,1.0,Public,1161.0,1.0,7.279,74.9032,0.2667,-0.509,-0.3315,0.2682,1.0744,1.2048,-0.2425,0.8378,3.0,2.0,0.3285,-0.2896
38000189.0,38007755.0,Female,-1.0,3,Native student,Italian,Repeated at lease once,1.7356,-1.7015,-0.8504,0.5717,3.0,-0.8867,-1.7949,421.907,A town (15 000 to about 100 000 people),0.0,No,1.0,Public,1161.0,1.0,7.279,74.9032,0.2667,-0.509,-0.3315,0.2682,1.0744,1.2048,-0.2425,0.8378,3.0,2.0,0.3285,-0.2896
38000189.0,38009450.0,Female,1.0,3,Native student,Italian,Never repeated,-1.8284,1.5558,-0.8132,0.0467,8.0,0.3433,1.0749,471.839,A town (15 000 to about 100 000 people),0.0,No,1.0,Public,1161.0,1.0,7.279,74.9032,0.2667,-0.509,-0.3315,0.2682,1.0744,1.2048,-0.2425,0.8378,3.0,2.0,0.3285,-0.2896
38000189.0,38009496.0,Female,0.0,3,Second-Generation student,Italian,Never repeated,-1.3989,-1.0693,-0.8951,2.2741,7.0,-0.9109,-1.0161,395.718,A town (15 000 to about 100 000 people),0.0,No,1.0,Public,1161.0,1.0,7.279,74.9032,0.2667,-0.509,-0.3315,0.2682,1.0744,1.2048,-0.2425,0.8378,3.0,2.0,0.3285,-0.2896
38000189.0,38009948.0,Male,1.0,3,Native student,Italian,Never repeated,-0.1537,1.5558,0.2402,0.7827,10.0,1.11,1.309,571.503,A town (15 000 to about 100 000 people),0.0,No,1.0,Public,1161.0,1.0,7.279,74.9032,0.2667,-0.509,-0.3315,0.2682,1.0744,1.2048,-0.2425,0.8378,3.0,2.0,0.3285,-0.2896
38000189.0,38010316.0,Female,1.0,3,Native student,Italian,Never repeated,,0.1475,,,3.0,-0.3992,-1.7204,398.348,A town (15 000 to about 100 000 people),0.0,No,1.0,Public,1161.0,1.0,7.279,74.9032,0.2667,-0.509,-0.3315,0.2682,1.0744,1.2048,-0.2425,0.8378,3.0,2.0,0.3285,-0.2896
38000189.0,38010481.0,Female,0.0,3,Native student,Italian,Never repeated,1.082,-0.1002,0.8141,1.4534,3.0,-0.2664,-1.4242,492.93,A town (15 000 to about 100 000 people),0.0,No,1.0,Public,1161.0,1.0,7.279,74.9032,0.2667,-0.509,-0.3315,0.2682,1.0744,1.2048,-0.2425,0.8378,3.0,2.0,0.3285,-0.2896
38000189.0,38010533.0,Female,0.0,3,Native student,Italian,Never repeated,-0.7274,0.1475,-0.1112,0.8604,8.0,-0.4678,-0.4761,417.21,A town (15 000 to about 100 000 people),0.0,No,1.0,Public,1161.0,1.0,7.279,74.9032,0.2667,-0.509,-0.3315,0.2682,1.0744,1.2048,-0.2425,0.8378,3.0,2.0,0.3285,-0.2896
