schoolID,studentID,Gender,PROGN,IMMIG,LANGN,REPEAT,BELONG,BULLIED,PERSEVAGR,COOPAGR,STRESAGR,EMOCOAGR,FAMSUP,ANXMAT,ESCS,PV1MATH,municipality_size,degree_of_competition,external_evaluation,math_grouping,additional_math_classes,track_student_attendance,SCHLTYPE,SCHSIZE,PROATCE,PROPSUPP,INSTLEAD,RATCMP1,STAFFSHORT,STUBEHA,TEACHBEHA,CLSIZE,SCSUPRTED,PROBSCRI,DIGPREP,SCHAUTO_ORDINAL,EDUSHORT_binned
38000047.0,38005246.0,Male,Technical,Native student,Italian,Never repeated,1.0846,-0.1325,-0.7709,-0.3758,0.0725,-0.5737,-0.0029,0.5653,0.1713,545.356,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,2000.0,0.8,0.5,2.8888,0.8602,-1.4551,-1.4363,-0.5111,21-25 students,A lot of support from education authorities,0.0436,-0.4313,2,Low
38000047.0,38005501.0,Male,Technical,Native student,Italian,Never repeated,-0.0536,-1.228,3.761,2.1333,0.2949,-0.5232,-0.6704,1.5706,-0.6154,569.445,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,2000.0,0.8,0.5,2.8888,0.8602,-1.4551,-1.4363,-0.5111,21-25 students,A lot of support from education authorities,0.0436,-0.4313,2,Low
38000047.0,38005516.0,Male,Technical,Native student,Italian,Never repeated,1.3972,-1.228,0.4748,-0.6092,0.218,0.5201,-0.5402,-0.0575,1.2593,556.791,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,2000.0,0.8,0.5,2.8888,0.8602,-1.4551,-1.4363,-0.5111,21-25 students,A lot of support from education authorities,0.0436,-0.4313,2,Low
38000047.0,38005523.0,Female,Technical,Native student,Italian,Never repeated,0.2315,-1.228,-1.1138,-1.0109,-0.3506,-0.4573,-1.0676,0.8251,1.1109,475.621,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,2000.0,0.8,0.5,2.8888,0.8602,-1.4551,-1.4363,-0.5111,21-25 students,A lot of support from education authorities,0.0436,-0.4313,2,Low
38000047.0,38005771.0,Female,Technical,Native student,Italian,Never repeated,-0.7553,0.137,-0.2901,-0.6919,-0.1288,0.2028,0.0754,-2.382,0.2269,638.42,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,2000.0,0.8,0.5,2.8888,0.8602,-1.4551,-1.4363,-0.5111,21-25 students,A lot of support from education authorities,0.0436,-0.4313,2,Low
38000047.0,38007300.0,Male,Technical,Native student,Italian,Never repeated,0.1689,-0.3264,0.1155,-0.0916,0.2854,0.3187,-0.9797,-0.5191,0.3393,671.16,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,2000.0,0.8,0.5,2.8888,0.8602,-1.4551,-1.4363,-0.5111,21-25 students,A lot of support from education authorities,0.0436,-0.4313,2,Low
38000047.0,38007579.0,Male,Technical,Native student,Italian,Repeated at lease once,0.6622,0.2365,1.1517,-0.3074,0.4146,,1.6483,-2.3755,-0.2433,497.609,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,2000.0,0.8,0.5,2.8888,0.8602,-1.4551,-1.4363,-0.5111,21-25 students,A lot of support from education authorities,0.0436,-0.4313,2,Low
38000047.0,38009042.0,Male,Technical,Native student,Italian,Never repeated,0.3863,-0.3264,0.0908,2.4121,0.4756,1.169,-0.5825,0.1932,-1.2528,525.353,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,2000.0,0.8,0.5,2.8888,0.8602,-1.4551,-1.4363,-0.5111,21-25 students,A lot of support from education authorities,0.0436,-0.4313,2,Low
38000047.0,38009317.0,Male,Technical,Native student,Italian,Never repeated,-0.3261,0.1924,-0.9646,0.4126,0.2371,0.1986,-1.3615,-2.3945,-1.1305,539.982,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,2000.0,0.8,0.5,2.8888,0.8602,-1.4551,-1.4363,-0.5111,21-25 students,A lot of support from education authorities,0.0436,-0.4313,2,Low
38000047.0,38009557.0,Male,Technical,Native student,Italian,Never repeated,-0.3261,0.6122,-0.3419,-0.6285,0.299,-0.0603,-0.0477,-0.3744,1.1331,607.554,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,2000.0,0.8,0.5,2.8888,0.8602,-1.4551,-1.4363,-0.5111,21-25 students,A lot of support from education authorities,0.0436,-0.4313,2,Low
38000047.0,38009558.0,Female,Technical,Native student,Italian,Never repeated,0.481,-1.228,-0.9107,1.0428,-1.2915,-0.5432,-0.1286,1.1606,0.1227,475.843,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,2000.0,0.8,0.5,2.8888,0.8602,-1.4551,-1.4363,-0.5111,21-25 students,A lot of support from education authorities,0.0436,-0.4313,2,Low
38000047.0,38010446.0,Male,Technical,Native student,Italian,Never repeated,0.7356,0.3704,0.5274,2.4269,4.8638,3.2211,,,1.6839,571.328,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,2000.0,0.8,0.5,2.8888,0.8602,-1.4551,-1.4363,-0.5111,21-25 students,A lot of support from education authorities,0.0436,-0.4313,2,Low
38000047.0,38011252.0,Male,Technical,Native student,Italian,Never repeated,-0.6206,-1.228,-0.6281,-1.2342,0.3732,0.5618,-0.1919,0.3729,1.3792,550.143,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,2000.0,0.8,0.5,2.8888,0.8602,-1.4551,-1.4363,-0.5111,21-25 students,A lot of support from education authorities,0.0436,-0.4313,2,Low
38000047.0,38011484.0,Male,Technical,Native student,Italian,Never repeated,-0.1254,1.6435,-0.725,0.795,0.975,0.0596,-1.1989,0.1748,0.2078,560.656,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,2000.0,0.8,0.5,2.8888,0.8602,-1.4551,-1.4363,-0.5111,21-25 students,A lot of support from education authorities,0.0436,-0.4313,2,Low
38000047.0,38012679.0,Male,Technical,Native student,Italian,Never repeated,2.1143,-0.1325,-1.327,1.1232,-0.1144,0.3069,1.4425,2.5078,0.0794,440.789,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,2000.0,0.8,0.5,2.8888,0.8602,-1.4551,-1.4363,-0.5111,21-25 students,A lot of support from education authorities,0.0436,-0.4313,2,Low
38000047.0,38012733.0,Male,Technical,Native student,Italian,Never repeated,-0.4375,-1.228,0.0389,-0.0034,-0.7492,-0.3902,-0.2255,-0.5006,1.3486,536.352,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,2000.0,0.8,0.5,2.8888,0.8602,-1.4551,-1.4363,-0.5111,21-25 students,A lot of support from education authorities,0.0436,-0.4313,2,Low
38000047.0,38014164.0,Male,Technical,Native student,Italian,Never repeated,1.1314,-1.228,1.8825,0.4767,0.4768,-0.3616,-0.5843,-0.508,-1.0777,637.42,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,2000.0,0.8,0.5,2.8888,0.8602,-1.4551,-1.4363,-0.5111,21-25 students,A lot of support from education authorities,0.0436,-0.4313,2,Low
38000047.0,38014275.0,Female,Technical,Native student,Italian,Never repeated,1.0846,-1.228,-0.5937,-0.1003,0.5272,0.5201,0.8894,-2.382,0.7988,541.868,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,2000.0,0.8,0.5,2.8888,0.8602,-1.4551,-1.4363,-0.5111,21-25 students,A lot of support from education authorities,0.0436,-0.4313,2,Low
38000047.0,38014881.0,Female,Technical,Immig student,Italian,Never repeated,0.0248,-0.5168,-0.757,-0.2218,-0.5477,-0.7657,-1.0527,-0.1172,0.1691,463.68,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,2000.0,0.8,0.5,2.8888,0.8602,-1.4551,-1.4363,-0.5111,21-25 students,A lot of support from education authorities,0.0436,-0.4313,2,Low
38000047.0,38014954.0,Male,Technical,Native student,Italian,Never repeated,-0.7711,-0.1325,-0.2759,-0.4653,-0.0842,0.3537,0.1181,0.1931,0.3234,501.837,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,2000.0,0.8,0.5,2.8888,0.8602,-1.4551,-1.4363,-0.5111,21-25 students,A lot of support from education authorities,0.0436,-0.4313,2,Low
38000272.0,38000267.0,Female,Technical,Native student,Other,Never repeated,0.8085,-1.228,-0.1774,-0.5388,-0.9609,-0.8144,-0.291,0.3729,0.3091,447.533,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38000285.0,Male,Technical,Immig student,Italian,Never repeated,-0.338,-1.228,0.3681,0.6661,1.1237,1.2596,-1.0251,-1.2899,0.5529,622.827,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38000397.0,Male,Technical,Native student,Italian,Never repeated,-0.338,0.2121,0.2887,0.2152,-0.3121,-1.1313,0.0589,0.6647,0.9621,545.579,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38001098.0,Female,Technical,Immig student,Other,Repeated at lease once,-1.0916,-1.228,1.4311,-0.4229,0.0664,-0.4476,1.9511,0.7774,0.3623,528.746,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38001199.0,Male,Technical,Native student,Italian,Repeated at lease once,0.3249,-0.2016,0.3827,0.0785,0.5276,0.6104,0.6284,1.2918,0.0386,506.115,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38002116.0,Female,Technical,Native student,Italian,Never repeated,1.1471,-1.228,1.1162,-0.1315,-0.484,-0.4227,-0.1709,1.0112,-0.9201,467.177,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38002146.0,Female,Technical,Immig student,Italian,Repeated at lease once,-0.338,0.0962,-0.4898,-0.1387,-0.3615,-0.7072,-0.6043,0.6387,0.9433,502.873,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38002707.0,Male,Technical,Native student,Italian,Never repeated,-0.1008,0.2289,2.6652,1.494,-0.6813,0.7156,1.7296,-0.1172,0.2282,546.301,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38002709.0,Female,Technical,Native student,Italian,Never repeated,0.114,-1.228,0.267,-0.319,-2.6015,-0.7115,1.8355,1.8003,-0.2486,449.856,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38003326.0,Female,Technical,Native student,Italian,Never repeated,-0.2031,-1.228,0.6065,1.2638,-0.0892,0.5143,-1.0461,0.4067,0.773,539.799,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38003882.0,Female,Technical,Native student,Italian,Repeated at lease once,0.3249,-1.228,-0.4857,0.7695,-0.4801,-0.2672,0.9608,0.5653,-0.4809,539.073,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38005629.0,Female,Technical,Native student,Italian,Never repeated,-0.9286,-1.228,0.2087,0.1033,0.3226,0.2874,-0.579,-2.3558,0.0529,635.578,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38006070.0,Female,Technical,Native student,Italian,Never repeated,0.0767,-1.228,-0.3886,-0.7014,0.2588,-0.2394,-0.2018,0.4252,0.6306,529.7,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38006588.0,Male,Technical,Native student,Italian,Never repeated,-0.044,-1.228,-0.2085,-0.6365,0.5115,-0.292,-0.7422,-0.1172,0.1437,488.458,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38006667.0,Female,Technical,Native student,Italian,Never repeated,-0.7252,1.0462,1.4922,-0.4564,-0.4119,-0.2422,-0.9044,0.1748,-0.7316,597.054,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38006874.0,Female,Technical,Native student,Italian,Never repeated,0.0097,-1.228,0.2065,-0.1479,-0.4647,-0.0994,,-0.1371,-1.8148,502.623,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38006921.0,Male,Technical,Native student,Italian,Never repeated,0.7356,-1.228,-0.6262,-0.3777,0.1689,-0.341,-0.9026,0.4067,-0.6268,501.2,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38007130.0,Female,Technical,Native student,Italian,Never repeated,0.9434,0.496,1.5519,0.3715,-1.9198,-0.163,0.8762,-0.3744,0.0787,489.456,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38007469.0,Male,Technical,Native student,Italian,Never repeated,0.8273,-1.228,0.5632,0.7114,0.6529,1.085,-0.4405,-0.3794,0.2383,640.043,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38007771.0,Female,Technical,Native student,Italian,Never repeated,-0.6589,0.2988,-0.6676,-0.8664,-0.4756,0.0666,-0.6965,0.7774,0.9958,523.384,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38007965.0,Female,Technical,Native student,Italian,Never repeated,0.5094,-1.228,1.4565,0.0319,-1.1545,-0.5044,0.3755,-0.3744,1.3913,519.211,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38009082.0,Female,Technical,Native student,Italian,Never repeated,0.393,-0.267,0.0406,2.543,0.9049,1.5791,-0.038,-1.2286,0.9316,572.687,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38009580.0,Male,Technical,Native student,Other,Never repeated,0.5211,0.6894,0.5149,0.8632,0.4563,0.5885,-0.4539,-0.0423,0.1305,497.83,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38010496.0,Male,Technical,Immig student,Italian,Repeated at lease once,-0.47,-1.228,-0.4299,-0.2517,0.6216,0.0275,-0.2885,0.7774,-0.108,490.412,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38010610.0,Male,Technical,Native student,Italian,Never repeated,0.7356,-1.228,-0.4619,0.7965,0.9823,1.021,-0.8842,-0.8811,0.3461,501.774,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38010622.0,Female,Technical,Native student,Italian,Never repeated,0.4063,-1.228,0.2741,-0.6598,-1.0549,0.4226,0.0235,0.051,-0.7663,552.931,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38010662.0,Female,Technical,Native student,Italian,Never repeated,-0.7101,-1.228,1.8875,-0.3915,-0.0507,-0.3493,-0.3486,0.4252,-0.5252,490.679,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38010819.0,Female,Technical,Native student,Italian,Never repeated,0.1689,-1.228,-0.178,0.2567,-1.4518,-2.6666,0.2028,-0.0423,-1.2107,571.771,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38010967.0,Female,Technical,Native student,Italian,Never repeated,-0.2482,-0.4588,0.3988,1.0758,-0.7545,-0.1851,-0.1329,0.4067,-0.0911,483.232,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38011197.0,Female,Technical,Immig student,Italian,Never repeated,0.492,-0.391,0.9028,0.4657,-1.0772,-1.1153,-0.8213,0.602,0.1106,495.783,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38011461.0,Male,Technical,Native student,Italian,Never repeated,-0.7485,0.0102,0.1972,0.2311,-0.4293,0.3322,0.5668,-0.1172,1.2024,496.781,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38011602.0,Female,Technical,Native student,Italian,Never repeated,-0.0536,-1.228,0.1394,-0.7071,-0.5418,0.6064,,,-0.2087,485.399,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38013123.0,Female,Technical,Native student,Italian,Never repeated,-0.642,-0.267,-0.7873,-0.3584,-1.0987,-0.378,-0.756,1.5706,-0.3764,520.245,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38013363.0,Female,Technical,Native student,Italian,Never repeated,0.1448,0.332,-0.2553,0.2833,-0.0911,-1.3388,-0.7697,-0.1172,-0.2353,543.797,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38013800.0,Female,Technical,Native student,Other,Never repeated,0.1999,-1.228,0.0537,0.044,-0.5074,0.4089,-0.9934,0.4252,1.1767,552.414,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38014415.0,Male,Technical,Immig student,Italian,Never repeated,-0.2995,-1.228,-0.7569,0.6903,0.2794,-0.0129,,1.4193,0.0609,435.963,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38014553.0,Female,Technical,Native student,Italian,Never repeated,-0.6137,-0.4588,-0.2922,0.8844,-5.2643,-4.2694,-0.5043,0.3025,-1.1184,459.313,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
38000272.0,38014726.0,Female,Technical,Native student,Italian,Never repeated,-0.338,0.6614,0.592,0.3701,-0.785,-1.0961,,,0.4298,453.464,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1095.0,,0.1481,-0.966,0.0533,1.0744,-0.0152,1.4078,21-25 students,Some support from education authorities,0.8253,-0.6503,2,Middle
